% Model:              coaxial_103mm_704MHz.mph
% Version:            COMSOL 4.3.2.189
% Date:               Jul 1 2021, 13:08
% Dimension:          3
% Nodes:              3885
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        m
% x                       y                        z                        emw.Ex (V/m) @ freq=7.044e8                       emw.Ey (V/m) @ freq=7.044e8                       emw.Ez (V/m) @ freq=7.044e8
-0.021295613759906663     0.00683301248271024      0.049999999999999996     -373.5336901039086+341.46815791636436i            120.24836163840723-109.92579151215381i            -0.004669036273337253+0.0042682286972789436i
-0.005338670618274633     0.02819798338093626      0.03130927805103507      -43.825814754312546+69.69568689455006i            214.24235178529128-344.7213609419418i             0.6407554533186248+1.5629490216885782i
-0.007816223855687535     0.02947706916018226      0.03589062978447125      -59.58545357541503+82.18321977040868i             221.45911943475548-307.9756891069707i             -0.2692332758037957+0.4562301454816007i
-0.028045118862306696     0.03688921920159032      0.05031006300642961      -117.44077794376511+105.88209579280965i           153.78497243994804-138.6347398095867i             -0.1721091895806438-0.1971694353185493i
-0.026990789319398516     0.027652217426055753     0.04989725742338775      -158.93902014251768+145.70476321787183i           163.91173340616584-149.43793029139826i            0.015870786922430342-0.004813864398437381i
-0.01737170297319693      0.02363501371120061      0.03804659550252661      -144.05271091665628+187.78148893416596i           201.219560656007-261.13124389751493i              1.0210080811327276-1.9829313914608515i
-0.015419125224561903     0.028135977570839733     0.03913147830092372      -113.11660905862011+142.58642631398095i           203.5623078668211-255.01485286076198i             0.3885259604951272-0.5190658701772349i
-0.020139370011117458     0.021081384179202065     0.04367328412462586      -190.8045475663882+210.59621374249173i            201.29559542837927-220.82488088438447i            -0.6753149813721938-0.3083746782876093i
-0.01812941465595741      0.013096470869373806     0.044987650990026884     -291.1392836858148+306.9663689391961i             220.20500903365277-232.14541595227487i            3.3129966172779177-0.2820867618496834i
-0.021534907234075383     0.02856541908547404      0.042677191260938774     -132.82129341881614+150.10748053263038i           176.7883814894632-200.12161582227063i             0.7902743673492935-0.15276859551021083i
-0.021475401698523515     0.02565298589370738      0.047759220309750196     -165.07323816680056+159.27986117076776i           197.49496451517376-192.21425292439267i            0.1450729581638792+0.017845113580181756i
-0.030083735810649524     0.033469186025919584     0.05566219398839897      -142.24034704696228+109.37865681680925i           157.84051581417788-121.27966079551936i            -9.501785542382166E-4-0.11525959598212734i
-0.02718307612754479      0.03748703521279567      0.05637855720936588      -121.30695522990003+91.546011517407i              167.78379063097893-126.26386925764125i            0.40205865423948095-0.37963694416171456i
-0.02536017952294343      0.03288482914729367      0.05208380821177345      -133.31317627948206+114.10903435310492i           173.85142659481028-148.83980991947226i            -0.5189422918373563+0.19541211031916536i
-0.02675331046799308      0.044005799379208774     0.0500918845838753       -89.62445522858995+81.48049180801952i             147.40366237742754-134.00943831884774i            2.5295000415323076E-4-2.2996503229633517E-4i
-0.02655269918141862      0.0441271363922597       0.05836855716816001      -98.19614303294065+69.2368175617495i              163.16702609631002-115.0469383928218i             3.243055953758897E-4-2.2866363838473019E-4i
-0.02337959962023395      0.03259071725201129      0.047261546176405746     -124.84591650277176+123.67889191369994i           172.41134215931385-169.52175679876896i            -0.11479554292009078+0.25357623772695165i
-0.024148891773506462     0.03479749169477153      0.04128801911898848      -105.75009790042759+124.31348803084455i           149.0503400807485-175.62005583232468i             -0.41328743038645654+0.5360766766319373i
-0.023292523735709673     0.03885071422831338      0.04658720563720306      -96.10577651969876+96.68447870061587i             160.83320954982608-161.9727262656795i             -0.2483538650327452-0.2460746986707882i
-0.017274731535281047     0.0328054591922912       0.04253498143935166      -99.7418281607187+113.37835208161178i             190.71959438267749-216.36523252407602i            0.6891294948473323-1.151938231923701i
-0.018962344950699362     0.03978940163942647      0.044021183585350565     -78.18110235787323+84.64239631700981i             166.78755830036374-181.02670822646706i            -2.5014212601823367+2.5388662467253234i
-0.009374594247824192     0.04329985683100188      0.03573923532092053      -32.91738916544437+46.736385781941806i            153.65399403063495-215.23828712699253i            -0.10535709120957777+0.12231370998706273i
-0.01283297746070989      0.036990376578628886     0.03491004501846426      -58.151575317024395+83.88929221077532i            165.36159784907574-234.99748186063644i            0.07627345079920467-0.19590375905220903i
-0.015040076944700909     0.04205778929535109      0.038862354263031876     -56.08743752205514+71.31188843184701i             156.66732703654304-198.32598415277644i            -0.07812133825740641-0.12686920109130373i
-0.015084353835942714     0.03685834731721181      0.040857967064360755     -73.98784137076527+88.18786872156721i             179.58285296629018-214.01491091384042i            -0.8863018980261708+1.1494306561014263i
-0.011867593447458842     0.03347266433823403      0.04014325556845766      -71.38755258360331+87.25918038497284i             202.0278148917262-246.15787863891947i             0.08521952083581526-0.21002018555699206i
-0.0035406459008100687    0.041378909065885296     0.036780758293804415     -15.364445076016956+20.68697624085097i            170.94999576486964-230.71340632938242i            -0.12915772097257083+0.33304673658355427i
-0.007568844795080353     0.035548994114244156     0.03840014703459596      -42.86483610482797+54.88953319602625i             196.6149722031672-253.37138957002406i             -0.9361453912033681+0.7683612705256593i
0.020885297474804703      -0.04707498645128765     0.06251946122690319      80.11134356797643-49.540332149900934i             -180.55224216153414+111.65232848082273i           9.430924880915826E-4-5.832022411212781E-4i
0.018477356210456573      -0.0393685260132848      0.050071581700982644     85.495488864895-77.13221332502034i                -184.31882670966252+166.96076874283844i           0.15943243736244794-0.11636491561635726i
0.014152091542714964      -0.04951735357394026     0.06669261496920838      55.67448833704158-29.999865721767257i             -197.02067157738438+105.67385661240988i           1.0454524671730496-0.3365842576466491i
-0.011117710186155795     -0.026911829346502866    0.053748528213381136     -123.75628385034311+101.0826267862053i            -299.4385429893488+243.83131750164716i            0.70291816858511-0.9992253104620454i
-0.01340911065117026      -0.02268717082328424     0.05617400791227897      -184.88504433301225+139.10725529296212i           -312.31398259902113+235.72488988816252i           -1.9398984711581875+1.6368301048542122i
-0.013100861991811713     -0.018126241752539417    0.05267574146477717      -245.88924907650278+206.51420288777678i           -321.7740555293319+269.923742602084i              -0.017924937934823193+0.015369170848247071i
-0.007269626677583774     -0.03283620474202324     0.054954012279708475     -61.56754805879926+48.03013124138375i             -276.7804232221908+217.41214375410178i            0.8019715347954269-0.44910839053486556i
-0.001954907035424567     -0.0353824166447586      0.057029561345037935     -13.355696761116874+9.318438592978254i            -270.7150457971984+199.19331106121365i            0.32648606918525047+0.2978958512952943i
0.013528732516591003      -0.04969128089005688     0.07440849221721157      57.3672786890412-22.50758528404674i               -207.49210962740693+82.19891401675349i            1.3729438917673065-0.195023154664284i
0.006921086906880299      -0.05103281842135911     0.07864837008109485      29.193634443391097-9.722931656067626i             -219.46698480625335+71.63441610801844i            1.4238131520962423+0.010114905443586588i
0.01990809468270071       -0.04749650267235076     0.07031894877275559      81.7769920795321-38.342870462554984i              -193.93258203562183+90.87109121302115i            0.14908237383466386+0.3216427390171782i
0.01337712831971695       -0.0372412796117052      0.05441624907943489      79.14852506244416-63.20203317704591i              -222.5442231021546+177.4492944513829i             1.2603846529851017-1.24764904091657i
0.017648082331429966      -0.04307648431051144     0.06417963854979651      84.45652626604655-49.29734811343254i              -206.0876468420813+119.9467462075131i             -0.09488129572796908+0.011081385664600854i
0.017899074393012665      -0.041176168568094335    0.05735598244844122      84.56540462635922-62.00638726429036i              -198.42468425026797+144.6754705695418i            0.41225966749838006-0.43271749335271775i
0.011927372464005718      -0.04196273286634407     0.05773843012732688      61.3207178868969-44.27412252366854i               -216.68369839158527+156.00350828973342i           -0.06887633873347411-0.0345634926382993i
0.008507420948760896      -0.0442693935761911      0.06888297328917123      45.252832095940875-22.335506276466493i            -234.36457895957003+115.72537304797729i           -0.7577195247647969+0.2188847859677674i
0.00889536804676758       -0.042503072730295674    0.0623853005701047       48.388012823945445-29.89939312255664i             -230.08108620484944+142.94742621512023i           -0.07538593584842612-0.03006224124787016i
0.009970175767978783      -0.03714175547451136     0.05811503864205934      65.43568456045439-46.87598037348592i              -245.24120490133814+174.47122191011889i           1.1447742913169554-0.55100929997975i
0.003838348346591057      -0.03817432471601585     0.05986902385673709      24.816798876393083-16.774237826072707i            -258.51653759794937+174.03480870300888i           -0.43053572767324616+0.49752357916033296i
-0.007522301044142379     -0.033432884041603966    0.0612507085578652       -64.15173641460015+41.831651569634104i            -288.83803170942514+185.46999926419315i           -0.24223492421566917+0.09894913706038366i
-0.011820931205058406     -0.03488230605871358     0.06692212571936036      -92.35102668139504+48.97479200247358i             -273.2099273945755+145.55375240565002i            0.1727229590194727+0.04159234491608875i
-0.006950079212091138     -0.03716472638401179     0.06934326843192336      -53.56262266774658+25.84260267981678i             -278.22449447977624+134.89857713875188i           -2.103886010318192+1.719828064454532i
-0.01313695168559626      -0.029484545909639504    0.06477920715788534      -132.40424397354846+75.99191893513536i            -291.3801968865772+166.93169211056411i            2.0978089898818095-0.4889796811981583i
-0.013111368983039677     -0.018118643116706756    0.060487987690134325     -268.77240822987346+176.801301890802i             -348.69521257873123+233.64642226044322i           0.42642006103915264+0.2865396488646468i
-0.00868548586072207      -0.027541860200410405    0.05908872636962937      -103.38898285981776+72.2251963784157i             -324.7183733562642+225.94808058027417i            -1.4329960041064813-1.0890371867551802i
-0.011777606117029224     -0.024351947150123617    0.06279477204531983      -165.29634940181705+100.8641335704364i            -343.37593172796545+210.06787166031347i           -0.2909997162810816+0.08651445820100563i
0.0034571248077457746     -0.0396645770809752      0.0658704178097428       23.24598106580215-12.82082554331189i              -261.984273763524+144.5605675069661i              1.9670755115472864-0.6656004658812257i
-0.0013302939612013069    -0.040259036500701104    0.07156004647262712      -9.368170451551105+3.9991464548391322i            -271.65493628639246+121.21180332404134i           -0.7265871196856478+0.40603923932606334i
-0.002570471428027843     -0.037412861715917435    0.0669191977493474       -19.259659430579305+10.55402222441576i            -280.6806081307677+149.21937193956836i            -0.27218419034596764+0.34960571450770317i
-0.0038520804301858144    -0.038492768811610054    0.07524305874132156      -27.1717388272386+10.65999561009371i              -287.12409789876995+109.91086440009293i           -1.4039688106300616+0.31480454770864696i
-0.007878099800420146     -0.03275234868785043     0.0726002820817443       -75.70273734682452+32.84859019571538i             -318.4392434487464+136.3864645320731i             0.8745835313937462+0.06615526322640974i
9.9601171760359E-4        -0.03386597071263271     0.06745601600292234      9.358681367101056-4.915396618639205i              -314.2229723075454+163.3518437800089i             -1.8035518133092767+0.6090123885123014i
-0.0028692310189793973    -0.034704177997044346    0.0707499087775999       -25.448208128553055+11.863253458627394i           -312.99298138117035+143.98770912550663i           -1.1328426814251173+0.5034876821586548i
-0.009287092005045398     -0.034513334369824226    0.07888710076135941      -85.19808801515559+26.886840503526685i            -308.3646442056845+100.17221773041958i            1.1531589623653276-0.2437212460783219i
-0.006511141758809629     -0.035737898481278514    0.08499655913868841      -57.659919158951936+12.40815243725946i            -316.0589993037979+71.02666163026093i             0.13085941918370736+0.0877140317883871i
-0.011982386323044757     -0.026925564109956807    0.07005648784148483      -148.46844110549017+71.1690391410344i             -336.8151455945098+160.09702795883896i            4.438196759238593-2.569779585376125i
-0.01543713192077858      -0.022547490036890085    0.07347029491780481      -231.07886810753774+94.74325649967363i            -335.35554646430444+138.8371123562988i            1.305775254880212-0.3214499127592135i
-0.013096255555984078     -0.018129570193811992    0.06827333448908851      -284.1700163498785+143.32149093352206i            -377.34348265632343+191.84778320466432i           0.13211692050471413+1.0943127764683425i
0.005780303340195754      -0.04340410279607751     0.07375901883939324      33.137710711377814-13.714768303303092i            -250.04245839308055+102.35778753119168i           -0.6031824201584668+0.017380744829095615i
-0.010617763915232687     -0.02722307093063062     0.07752423323313531      -140.7282274805554+47.434983336594385i            -361.51017660604714+124.30041241999689i           0.5426073395271516-0.36105451808324923i
-0.014094450336575361     -0.02442771406892431     0.07979204022813384      -207.59736949624093+63.39780005082076i            -356.53819490777073+109.51942551279086i           -2.8296753036771065+0.08723779981401236i
-0.01301533969140773      -0.01818774746133414     0.07595597614965995      -292.8933771878766+108.73044021108115i            -407.4276078270484+150.57675609779358i            -1.6825703512625214+1.7782722797668074i
-0.014548859193150908     -0.02418892551471907     0.08945372812050645      -218.507661864779+33.47947010279241i              -366.5133617692288+57.51777431174613i             1.473906227933211-0.9260613439119416i
-0.011947100195710913     -0.026061407085684028    0.08529898372857946      -167.14629145183363+37.43492681118944i            -370.4703551125692+82.00536592464407i             0.31794907454331667-0.18257514611493725i
-0.012751178296426743     -0.018373912948872258    0.08438386323000316      -295.3665474262801+70.01967733073396i             -426.39876388097247+101.08221164964957i           -0.017228883279382785+0.004084283946516645i
-0.033443220131307565     0.039163771872087395     0.07886914341690415      -144.8226836095855+46.70226436389194i             169.63044696566024-54.70224540039573i             -0.011241518592604088+0.0036251529116701348i
-0.030695962336433125     0.041352241731740236     0.07116460836435137      -126.49313035165247+57.334013714038186i           170.42156958184353-77.24492690164247i             -6.396006752887279E-4+2.8990407452582345E-4i
-0.036465921037664814     0.036366008893949225     0.07183157589209017      -150.529881296214+66.76265768380182i              149.6905518012334-66.11814356091506i              1.2451499709478924-0.06727200010824674i
-0.030658850045914385     0.03655566495436113      0.06800244769020695      -143.784757781911+73.68778438684551i              171.80386055288048-87.80628533555249i             -0.09195617384216924+0.066676658838606i
-0.03084752281857202      0.029274948187105243     0.060948704450180954     -171.2278122061109+111.59485181707667i            163.08525861682654-105.96831807913462i            -0.06297423380421314-0.02322398013135838i
-0.030906877754040822     0.03172090039572953      0.06543525241628405      -165.17722242948744+92.52502706984787i            169.41827206959837-94.86560329510897i             -0.01377057699879325+0.009902390105022363i
-0.02614221264949082      0.03241433807921788      0.06179830269252582      -153.07481722272072+96.62842495684367i            189.26904421191952-119.72716675687657i            0.13883757664561006+0.1514088376815537i
-0.033041545572113        0.021519264070707655     0.06632401119307268      -221.35490698367403+120.06477510721241i           147.5769195691353-80.00144799316101i              -0.3776942652079546+0.4552702603114458i
-0.030398371392261245     0.022876097859390977     0.06219478039958614      -214.46388252083102+133.5856170446831i            161.4057106573197-100.58915099123179i             -0.2988723713555206+0.02490538969912081i
-0.027907401263599453     0.023501990392374463     0.05795831523947459      -207.08521271006077+148.18947241298753i           173.75376506707698-124.25085776299822i            0.021034281780730257-0.3069046823038243i
-0.02852510086961435      0.008526036748083448     0.056143949082004214     -305.73513330248437+231.21752438441513i           88.18781028989198-66.76177693904972i              -3.4472614380360938+1.3594715420919243i
-0.02884746759263728      0.010577601405694987     0.06241266677944763      -311.71882137225947+193.70231759828383i           112.70541727633592-70.77507808516793i             -0.04031487286106401+0.5947002063801583i
-0.022365000000000003     2.7389225662930555E-18   0.06171217383555883      -457.73600182401873+290.39619443756993i           0.42525512757401696-0.26978972643719584i          0.003929270516303627-0.0024928019651135223i
-0.02616220010264918      0.004590262616711448     0.06079934816481407      -371.22426682359645+242.8749308881532i            67.22236309141518-44.0953816439685i               -0.9454930224544102+0.30525871472833216i
-0.023840727254222913     0.03759447859086626      0.06224590365825761      -123.75305658039545+77.27638733059891i            189.872256014573-117.98934954062246i              1.461569661547943-0.7504835474645193i
-0.024854315845326148     0.028094902361421467     0.05746623802687257      -173.28818973316254+125.60224026148678i           196.1205480390478-142.26581766216535i             -0.4850502064114671-0.12160639845147378i
-0.028411724147911214     0.01709866827535822      0.05815158581104116      -250.99460412511658+178.59241107253806i           150.73475000110483-106.48581526303524i            -1.1351056855618258+1.2632313312518861i
-0.023686942826302973     0.022146524472559933     0.05370253954702062      -211.10309021316144+171.75467474115447i           192.57162776802548-158.15968106744742i            -0.5269567523470213+0.3902176560957398i
-0.024080295405359695     0.013775741068628273     0.05401812731489451      -293.0142705285275+234.88636062989943i            171.0358587998184-137.72143201296322i             -6.022606763579404+4.520579820283018i
-0.021295613759906663     0.00683301248271024      0.05780811589037255      -420.2926460181766+302.22101517811734i            135.31156361348437-97.29886665406256i             0.003088297856821639-0.0022207110267125803i
-0.03079056741782452      0.030878509625637745     0.07350676677679314      -179.53680433953988+74.07973177003127i            180.50339372536428-74.4491155822497i              -0.030050568056211903-0.02586112083465294i
-0.029630551667934903     0.02614755682970063      0.06788549200360043      -200.21753253088727+102.36926397483755i           179.0979810457143-92.0222442241178i               0.16389396566916595+0.15201637262620418i
-0.03190412434560945      0.029038623259093878     0.07856119447127666      -194.8188566541046+63.47461724615137i             177.85110138899944-58.530635328298715i            0.08084318583000866+0.08289087794116491i
-0.032981523615309455     0.024302225455019557     0.07583199741282294      -220.51560411446636+82.37065383910739i            163.49235717917506-60.68866593130591i             0.1682926466129775+0.0604587281617377i
-0.03278576893900763      0.025307028535714135     0.07149599002460648      -208.93765712788095+93.44770571143461i            161.37134576257802-72.33092447182501i             0.4817805178663984-0.33007179738688863i
-0.02800750327926626      0.01777424937128907      0.0651374038532027       -265.5438468635807+150.0850834522234i             166.15555217697724-93.58837954678741i             0.48083436738106056-0.12490217699823822i
-0.03276704466896372      0.01387024474175592      0.07257987626677856      -284.25806245594123+121.37371639885608i           120.91828087307766-51.4510141249881i              -0.2599347885048137+0.17179866914264227i
-0.03381693895943736      0.012231784067840678     0.07742239061483985      -297.5097859494333+103.16341254344972i            108.79823545933891-37.84313698934997i             1.4458224200124334-0.5362917408812109i
-0.0274169714532402       0.012492417778053598     0.06877942961918035      -330.8100708337696+164.61139161991017i            149.95979936298914-74.50937171319846i             5.387931862508026-3.896058176376272i
-0.0277491000082575       0.004557086904730144     0.06674849542317282      -368.97339902573344+197.3929034798557i            61.48104269966893-32.60689319043101i              0.35283655688422755+0.7492846727687237i
-0.022365                 2.738922566293055E-18    0.06952028972593141      -485.4781591321702+235.0106368672338i             0.45474357174371466-0.2201326144059885i           0.002685948935609059-0.001300216205564565i
-0.030335838578145456     0.01914277841157405      0.07202617415461385      -259.1881055638187+113.15589944543183i            162.8942749804791-72.18887383068196i              0.01642873324206562+0.21732454553515623i
-0.033730074616336855     0.01879215930281807      0.07844903184941834      -258.5416952543197+85.64764053708738i             142.84410854921578-47.74083089870446i             0.9809316189086948-0.63248120028299i
-0.032776867159259565     0.012323668690804026     0.08721462618221992      -317.408345174941+60.19864698894965i              118.33295671193255-22.846767838501403i            -0.8170742716894256+0.17093247730760583i
-0.031326951233458064     0.010026251174188863     0.08154879725705254      -337.82420074883754+94.21624653649981i            107.74676931109668-30.08790863853977i             -0.5829098445713521-0.40043038295923894i
-0.029451265275156152     0.00425576481994699      0.08037203585068878      -379.11524492399735+112.89799662662062i           59.11164721387995-18.072163468595495i             -0.6617296418257865+1.4473749516525487i
-0.02825206535642932      0.00886571230978102      0.07464260364993831      -361.8336033288412+142.37967811868955i            113.62209524739954-44.662495932074314i            -0.27273840003441124-0.5295788585434973i
-0.027272396286793472     0.002581762169165152     0.07388284775682685      -401.40502092242957+163.70656544400399i           37.58763475239293-15.450297981691957i             0.4568933614577926-0.4597692518427632i
-0.022364999999999996     2.738922566293055E-18    0.07732840561630397      -506.3229528556344+174.65363433640658i            0.4613730789016191-0.1591483944401015i            0
-0.029789207402748038     0.008203298077328437     0.09370419060184265      -371.07453976101925+34.49589223952915i            99.03698316018557-8.937532176428784i              -1.0676586789197746+0.8831000718174381i
-0.029316262795487893     0.00653874260659362      0.08730007762961085      -381.39950306246004+72.88729155421674i            86.25759740647345-16.328112873938636i             -0.6915462378190609+0.01634279521621648i
-0.022365                 2.7389225662930555E-18   0.09286099483189555      -531.5094514740907+56.77307623712238i             0.2206153980651826-0.023564989820408232i          -0.14067372137176648+0.015026035540570859i
-0.02781591112319445      0.0033055006203610176    0.09117288684925513      -418.09156290880117+53.98530986437914i            53.06599666141045-7.50670442951785i               0.5106270205505528-0.3790118869880048i
-0.02597781780792184      0.0027888362388914416    0.08512858245259172      -445.29718973984166+99.3236922971366i             50.892427966859266-11.361961286898275i            0.7261839725564243+0.12647504035152535i
-0.022364999999999996     2.738922566293055E-18    0.08513651895229166      -522.423767441019+116.59382317506883i             0.4760445101616845-0.10624296385504706i           -2.3483992548004454E-32+5.2411253951913516E-33i
-0.02941651420002593      0.015244540875714856     0.07885364657746095      -305.37581073394887+98.67635031029138i            157.33192249294893-50.790930949845546i            0.44328016117050434+0.006443127381306127i
-0.02900269758775288      0.01190813869875185      0.08904038592246474      -350.6622430381437+56.97952912242831i             142.94224782547644-22.80727540102829i             -1.2873245013426171+0.24512871261811897i
-0.030310472016425522     0.01686197850145776      0.08359081771172591      -291.88007960177964+73.10294657025295i            165.21022138284007-40.66130892867366i             0.1751315711537984-0.2755837919458912i
0.01673810166475363       0.03841452974217654      0.020025140149592436     43.50207931604048-104.54901946915334i             100.35109901534413-243.67619889736864i            -0.6512918680377674+1.177662307115709i
0.022145332069390348      0.027039563024844376     0.017201935534260096     73.75132642176725-204.35023571216496i             91.18539161203013-251.29419696443185i             -0.7032931989255922-0.14159852186755836i
0.02518850931705372       0.021474053299671187     0.0166917378055258       91.99946693376091-258.43815875585125i             77.16303255297942-221.54932306889899i             -0.166348627402229+0.9072725390406617i
0.027217809092992328      0.026126581812050124     0.019639615124615074     85.88753692439983-212.83044894064977i             82.10558209863237-202.9717667230452i              0.7789640857425297-0.8607466743551129i
0.03140333731510031       0.03131503280789735      0.00801138117490931      39.55042140798894-186.75464518107123i             39.824194224723044-186.39127928377627i            -0.10571085269265196+0.019849533841945436i
0.02688755188535819       0.03548925970103662      0.012459725174455857     44.520324135125165-156.3832917517948i             58.24883967913905-206.1219214378782i              -0.12384011068033694+0.23191934721804108i
0.03344657448900445       0.03916090722840159      0.007016470059220431     29.821900727387987-148.2009968842804i             34.92549608764624-173.56349563975485i             0.0027969166571233184-0.013899376856527016i
0.031761339640439284      0.02468468021861661      0.016121534812604133     76.40290902399299-222.58231816438476i             59.634284260824856-172.82562975202706i            0.23663291881031842-0.16693365436397192i
0.03703855424057186       0.027184396701222437     0.0063945742093546335    39.76124250110272-207.6231950644542i              29.0018081486709-151.71237377320435i              -0.3182945880223571+0.21713840748640034i
0.03486600905198886       0.028849656402609905     0.012610501988373572     56.52349927364652-196.09467869821066i             46.25306519158106-161.75499992152746i             -0.08872695868821417+0.013767738085350567i
0.03916090722840159       0.03344657448900446      0.007021106293843516     34.885983907248814-173.50954166064037i            29.788164402589558-148.15493712737654i            0.0027910236340963606-0.013881484117048225i
0.022846357132792545      0.04039930555719994      0.016948202734137215     42.94339761206755-119.94823076678746i             76.08115723609077-212.28519249606202i             0.26240678715996024-1.0063844446153343i
0.023387602131320587      0.04588322205934374      0.01408286127476957      31.477800522183514-100.86899662853568i            61.77063954846632-197.9408449445417i              -0.003403880811979465+0.010907561406824659i
0.031120998815945003      0.031072482750975957     0.01690321807701831      65.04373409501562-181.5809040466008i              65.01982607268707-181.8770238334813i              0.11526284823929675-0.006106059358512142i
0.03027349319351038       0.04166252044538928      0.014060419627814668     40.410605732876476-130.58264338201488i            55.61308991218525-179.70788003968607i             5.377767972998126E-4-0.0017377694411560033i
0.03228099907271085       -0.00221833426522063     0.020092203043894613     143.50268087431544-348.2209118844805i             -9.832672290356264+23.80414224592057i             -0.1629332979260067-0.8836542774110848i
0.030418745061012515      0.010521233615636047     0.018794252994034442     128.9488247726577-329.8438118418993i              44.77182180040963-113.97998315006913i             -0.5114949816062754+1.143779438279023i
0.021457474011344718      0.006306348710027534     0.01891026376025422      186.90511340289376-474.9718492524479i             55.12688036096278-140.0909575551482i              0.14612837067374607-0.3713481198213268i
0.030081073953678737      0.004587801531648497     0.021719772927741885     155.83178100084533-354.9031778910051i             25.890375678777268-56.599050886610094i            0.1686403737964079+0.571795929640394i
0.025003433843347387      0.00870486465064604      0.02106808086294529      172.793415981288-401.3172011159799i               56.480782844646384-130.57130198495267i            -1.872850749852742+1.6551079393651267i
0.02565626322871404       0.014259741693257753     0.019547814401377143     136.8863462258358-340.7024610623416i              76.08520788531885-189.2564044076489i              -0.19275315291854186-3.4231418271168983i
0.04391096846423574       0.02690867608287136      0.00702918938208876      39.120238930554656-194.77753449019465i            23.97941444439814-119.3921957452678i              0.0027917074994229674-0.013899759270914303i
0.04002638760902858       0.02093096415967744      0.00945945552624673      54.49339614165122-228.95518708886i                28.170281558453997-119.37664787239294i            -0.17937011383010992+0.11836260610354314i
0.047331310787115215      0.020297709702661284     0.006866019311382949     41.585806247757255-209.88841630025632i            17.83992485721862-88.88414074931609i              0.357752672072456-0.3713645568277002i
0.03250662440753042       4.8315577193124796E-4    0.02490768012634656      164.38731567441553-330.7022080242559i             2.8174139930998265-5.243702092218825i             0.9487853498874728-1.568370738600919i
0.034183504955538555      0.020812719722415055     0.01773692707856864      88.5254776132146-237.88329979105697i              55.14352916279778-147.53945905141924i             -0.03266066808347369+1.0794428535276281i
0.03817790586089228       0.024194201838186477     0.013828789055215321     65.34170267323074-211.82486031091344i             42.27831596740078-137.1933318897392i              0.46527952454326454+0.5692869087352921i
0.035105462819871244      0.0068127696767222076    0.016248636575684965     107.992525579191-311.74401048654954i              19.42244227492631-58.36036940708749i              0.5046966344045671-0.9028407506495171i
0.03859511517792333       0.010459933607203977     0.01281195698838558      81.33652084120708-278.6039999914146i              21.395212776914985-74.5119544499523i              0.01577027799681411+0.09419425563876355i
0.03385490606001216       0.013766129502014024     0.019290732384002734     114.04311445395822-285.42072144281894i            46.24074768206745-115.94600355324243i             -1.1760197526508378+1.4559408470827861i
0.042804366220764924      0.014629177272972327     0.010626953961339303     62.12690564557696-243.0908115460324i              21.350645527491135-83.13379052501986i             -0.07010712344536409-0.08284543728810247i
0.049928566009975875      0.012624907769464323     0.007761040409638582     46.99227909950861-220.44224307962247i             11.627878397958021-55.98267355036862i             0.1477780542639877+0.14417373031758984i
0.04454949219462604       0.009192104017640753     0.01245929664320483      70.53700701971121-247.96085351761343i             14.665038332794348-51.26023568877406i             0.06841699811161608-0.07247763386953526i
0.03650291950295154       0.01693140163811126      0.014151372910035386     80.31226302453875-257.23330366051823i             37.05704265286881-119.54068208651336i             -0.3094873952558524+0.4111405656903785i
7.070611242000091E-4      -0.032280015962056506    0.05098355501032011      5.175363622242743-4.810391290236342i              -279.99932970300637+247.1949768542996i            0.2528895107067328-0.27807143118548877i
0.004488850154769551      -0.03443370299822329     0.04946939901406129      32.77322904908232-30.304787510826944i             -251.22835514490188+231.67354792925613i           -0.5026553662386315+0.46484981633300415i
0.005221216137564907      -0.03540874688481904     0.0551323922499338       36.320674907646136-29.662428641445i               -259.91476561475827+202.74625893703214i           0.10582662948243968+0.8387877862700466i
0.0010042065911655212     -0.03373530254943105     0.061894083014448036     8.900629885007296-4.965237835068942i              -301.01421519486354+189.2278818185991i            -0.3891491575081206+0.37291901580211617i
-0.004781345635501211     -0.028114853561036796    0.0509979925763235       -52.45161422808551+46.054589996574094i            -309.45731784886766+272.0933377822837i            -0.30500195199992863-0.3724045468843422i
-0.006740550201057222     -0.02132506056232965     0.04999999999999989      -118.24698127577473+108.17244034831242i           -372.8014319057009+341.03907109928616i            -4.1422358410207197E-16-1.555909923381777E-15i
0.024093718985571458      -0.03154760989960557     0.0380993164357363       112.98637183019332-145.9773625341574i             -146.3959204574847+189.79470916179065i            -0.19460831970002493+0.30492393487992736i
0.02574176563479642       -0.02116314401188273     0.03218342501435524      150.0409340040516-234.43902279156373i             -123.18792540069397+192.52522137807688i           0.1364230041522398+0.02273790538259588i
0.031696434469587025      -0.029535948216199284    0.03290174771310905      109.61586274365474-168.07369988075254i            -103.55319191206131+157.60777022819676i           0.5452892727796944+0.2919068929004241i
0.02572010185341556       -0.025536031902626485    0.036081465862954305     136.46555466972245-187.92670210658343i            -135.05114438852115+185.73037658860102i           1.977738798287973-3.155489528191282i
0.028349725554378726      -0.005111846938720728    0.024538112723363772     178.44742430729715-365.33209279534384i            -31.980812712512964+65.37431979333607i            -1.6483531697572475+2.3884662036865434i
0.028422368109177372      0.0010308831849096746    0.027426962874645928     202.55100414487833-370.47968363501775i            7.406323264307616-14.59856843813867i              -3.1616847683658307+6.09114782160475i
